Record Length,2.500000e+03,,   0.023000000000,   0.00700,
Sample Interval,1.000000e-04,,   0.023100000000,   0.00400,
Trigger Point,-2.300000000000e+02,,   0.023200000000,  -0.00400,
,,,   0.023300000000,   0.00700,
,,,   0.023400000000,   0.00300,
,,,   0.023500000000,   0.00000,
Source,CH4,,   0.023600000000,   0.00600,
Vertical Units,A,,   0.023700000000,   0.00400,
Vertical Scale,2.500000e-02,,   0.023800000000,   0.00600,
Vertical Offset,1.100000e-02,,   0.023900000000,   0.01800,
Horizontal Units,s,,   0.024000000000,   0.00700,
Horizontal Scale,2.500000e-02,,   0.024100000000,   0.00700,
Pt Fmt,Y,,   0.024200000000,   0.00300,
Yzero,0.000000e+00,,   0.024300000000,   0.00200,
Probe Atten,5.000000e+00,,   0.024400000000,   0.00300,
Model Number,TDS2004B,,   0.024500000000,  -0.00700,
Serial Number,C100913,,   0.024600000000,   0.00000,
Firmware Version,FV:v22.11,,   0.024700000000,  -0.00200,
,,,0.024800000000,  -0.00700,
,,,0.024900000000,   0.00000,
,,,0.025000000000,   0.00400,
,,,0.025100000000,   0.00200,
,,,0.025200000000,  -0.00900,
,,,0.025300000000,   0.00200,
,,,0.025400000000,   0.00600,
,,,0.025500000000,   0.00200,
,,,0.025600000000,   0.00000,
,,,0.025700000000,   0.00100,
,,,0.025800000000,   0.00200,
,,,0.025900000000,   0.00300,
,,,0.026000000000,   0.00900,
,,,0.026100000000,  -0.00700,
,,,0.026200000000,   0.00700,
,,,0.026300000000,  -0.00400,
,,,0.026400000000,   0.00300,
,,,0.026500000000,   0.00000,
,,,0.026600000000,   0.00200,
,,,0.026700000000,  -0.00500,
,,,0.026800000000,   0.00500,
,,,0.026900000000,   0.00000,
,,,0.027000000000,   0.01100,
,,,0.027100000000,   0.00600,
,,,0.027200000000,   0.00500,
,,,0.027300000000,   0.00700,
,,,0.027400000000,   0.00400,
,,,0.027500000000,   0.00300,
,,,0.027600000000,   0.00500,
,,,0.027700000000,  -0.00300,
,,,0.027800000000,   0.00000,
,,,0.027900000000,   0.00400,
,,,0.028000000000,   0.00600,
,,,0.028100000000,   0.00100,
,,,0.028200000000,  -0.00800,
,,,0.028300000000,  -0.00200,
,,,0.028400000000,   0.00600,
,,,0.028500000000,  -0.00500,
,,,0.028600000000,  -0.01000,
,,,0.028700000000,  -0.01500,
,,,0.028800000000,  -0.01200,
,,,0.028900000000,  -0.01100,
,,,0.029000000000,   0.00000,
,,,0.029100000000,   0.00700,
,,,0.029200000000,   0.01100,
,,,0.029300000000,   0.01500,
,,,0.029400000000,   0.01600,
,,,0.029500000000,   0.02100,
,,,0.029600000000,   0.01500,
,,,0.029700000000,   0.00200,
,,,0.029800000000,   0.01000,
,,,0.029900000000,   0.00500,
,,,0.030000000000,   0.00200,
,,,0.030100000000,   0.00300,
,,,0.030200000000,  -0.01000,
,,,0.030300000000,   0.00300,
,,,0.030400000000,   0.00300,
,,,0.030500000000,   0.00200,
,,,0.030600000000,   0.00100,
,,,0.030700000000,  -0.01100,
,,,0.030800000000,  -0.01200,
,,,0.030900000000,  -0.01800,
,,,0.031000000000,  -0.02000,
,,,0.031100000000,  -0.01600,
,,,0.031200000000,  -0.01700,
,,,0.031300000000,  -0.01400,
,,,0.031400000000,   0.00300,
,,,0.031500000000,   0.01400,
,,,0.031600000000,   0.02000,
,,,0.031700000000,   0.02300,
,,,0.031800000000,   0.02700,
,,,0.031900000000,   0.03200,
,,,0.032000000000,   0.01500,
,,,0.032100000000,   0.01500,
,,,0.032200000000,   0.00700,
,,,0.032300000000,   0.00200,
,,,0.032400000000,   0.00900,
,,,0.032500000000,   0.00100,
,,,0.032600000000,   0.00500,
,,,0.032700000000,  -0.00700,
,,,0.032800000000,   0.00300,
,,,0.032900000000,  -0.00700,
,,,0.033000000000,  -0.00500,
,,,0.033100000000,  -0.01800,
,,,0.033200000000,  -0.02100,
,,,0.033300000000,  -0.02600,
,,,0.033400000000,  -0.02400,
,,,0.033500000000,  -0.02100,
,,,0.033600000000,  -0.02000,
,,,0.033700000000,  -0.01000,
,,,0.033800000000,   0.01000,
,,,0.033900000000,   0.02100,
